,sales,order_id,order_date,customer_id,segment,category,sub_category,quantity,profit
9066,7.38,CA-2016-165918,2016-09-10,BD-11770,Consumer,Office Supplies,Labels,2,3.4686
9067,7.38,CA-2017-107825,2017-11-18,NB-18655,Corporate,Office Supplies,Labels,2,3.4686
9068,7.38,CA-2015-122973,2015-07-18,PJ-19015,Consumer,Furniture,Furnishings,1,2.1402
9069,7.36,CA-2016-155516,2016-10-21,MK-17905,Corporate,Office Supplies,Supplies,2,0.1472
9070,7.36,CA-2014-133851,2014-06-09,CM-12445,Consumer,Office Supplies,Supplies,2,0.1472
9071,7.36,CA-2014-105249,2014-11-28,DH-13675,Home Office,Office Supplies,Supplies,2,0.1472
9072,7.312,CA-2016-129693,2016-11-26,TC-20980,Corporate,Office Supplies,Binders,2,2.5592
9073,7.312,CA-2014-141110,2014-11-26,LS-17200,Corporate,Office Supplies,Binders,1,2.5592
9074,7.312,CA-2016-126732,2016-09-02,LR-16915,Consumer,Office Supplies,Binders,1,2.5592
9075,7.31,CA-2017-140949,2017-03-17,DB-13405,Consumer,Office Supplies,Labels,1,3.4357
9076,7.31,CA-2015-143105,2015-12-10,MA-17560,Home Office,Office Supplies,Labels,1,3.4357
9077,7.31,CA-2014-114314,2014-10-11,DB-13555,Corporate,Office Supplies,Labels,1,3.4357
9078,7.3,CA-2015-149713,2015-09-18,TG-21640,Consumer,Office Supplies,Supplies,2,2.19
9079,7.3,CA-2015-148432,2015-11-07,MC-18130,Corporate,Office Supplies,Paper,2,3.431
9080,7.3,CA-2014-142769,2014-09-13,RP-19390,Consumer,Office Supplies,Supplies,2,2.19
9081,7.3,CA-2017-130148,2017-09-24,NK-18490,Home Office,Office Supplies,Supplies,2,2.19
9082,7.3,US-2014-143287,2014-11-11,KN-16705,Home Office,Office Supplies,Supplies,2,2.19
9083,7.28,CA-2014-115812,2014-06-09,BH-11710,Consumer,Office Supplies,Art,4,1.9656
9084,7.28,CA-2015-168564,2015-08-08,TT-21220,Consumer,Office Supplies,Binders,2,2.73
9085,7.28,CA-2017-142776,2017-12-11,RS-19870,Home Office,Office Supplies,Envelopes,1,3.4944
9086,7.27,CA-2014-120768,2014-12-19,IM-15070,Consumer,Office Supplies,Supplies,1,1.9629
9087,7.24,CA-2015-160696,2015-09-06,CK-12760,Corporate,Office Supplies,Fasteners,5,1.1765
9088,7.24,CA-2015-164084,2015-09-07,AG-10525,Corporate,Office Supplies,Fasteners,4,2.3892
9089,7.236,CA-2017-156664,2017-12-18,BP-11290,Consumer,Office Supplies,Binders,3,-6.03
9090,7.23,CA-2015-116750,2015-07-05,BF-10975,Corporate,Office Supplies,Binders,5,-5.784
9091,7.23,CA-2015-163965,2015-11-20,SS-20875,Consumer,Office Supplies,Binders,5,-5.784
9092,7.218,CA-2014-149958,2014-03-15,AS-10240,Consumer,Office Supplies,Binders,3,-5.5338
9093,7.218,US-2015-136259,2015-11-05,CB-12415,Consumer,Office Supplies,Binders,3,-5.5338
9094,7.216,CA-2016-118052,2016-05-06,BE-11455,Home Office,Office Supplies,Fasteners,2,1.7138
9095,7.184,CA-2017-128370,2017-09-10,FH-14275,Corporate,Office Supplies,Binders,2,2.245
9096,7.184,CA-2014-101931,2014-10-28,TS-21370,Corporate,Office Supplies,Binders,2,2.245
9097,7.184,US-2014-128685,2014-04-04,MZ-17515,Corporate,Office Supplies,Binders,2,2.245
9098,7.168,CA-2017-152807,2017-10-30,MC-18100,Consumer,Furniture,Furnishings,2,0.9856
9099,7.16,CA-2016-105018,2016-11-28,SK-19990,Consumer,Office Supplies,Binders,2,3.4368
9100,7.16,CA-2014-156601,2014-09-19,FA-14230,Corporate,Office Supplies,Fasteners,2,3.58
9101,7.16,CA-2017-161984,2017-04-10,SJ-20125,Home Office,Office Supplies,Fasteners,2,3.58
9102,7.16,CA-2017-134649,2017-01-26,CA-11965,Corporate,Office Supplies,Binders,2,3.4368
9103,7.16,CA-2014-108189,2014-10-02,ES-14080,Corporate,Technology,Accessories,1,-0.0895
9104,7.16,CA-2014-159184,2014-09-14,JC-15775,Consumer,Office Supplies,Binders,2,3.4368
9105,7.152,CA-2016-106341,2016-10-20,LF-17185,Consumer,Office Supplies,Art,3,0.7152
9106,7.152,CA-2015-169299,2015-08-24,DO-13435,Consumer,Office Supplies,Art,3,0.7152
9107,7.152,CA-2016-168844,2016-05-31,NM-18520,Consumer,Office Supplies,Binders,3,2.3244
9108,7.12,CA-2017-131282,2017-02-05,CB-12025,Consumer,Office Supplies,Art,5,0.712
9109,7.104,CA-2014-140165,2014-05-13,EH-14005,Home Office,Office Supplies,Fasteners,2,2.3976
9110,7.104,CA-2015-151785,2015-03-05,JJ-15445,Consumer,Office Supplies,Fasteners,6,2.4864
9111,7.08,CA-2015-105312,2015-11-06,MT-17815,Consumer,Office Supplies,Envelopes,3,2.478
9112,7.08,CA-2014-130869,2014-11-17,CB-12025,Consumer,Office Supplies,Envelopes,3,2.478
9113,7.072,CA-2016-117625,2016-05-10,GM-14500,Consumer,Office Supplies,Envelopes,2,2.3868
9114,7.068,US-2016-127971,2016-11-20,DW-13195,Corporate,Furniture,Furnishings,3,-2.8272
9115,7.056,CA-2017-110373,2017-10-27,MA-17560,Home Office,Office Supplies,Art,3,2.205
9116,7.056,CA-2017-127264,2017-04-03,SA-20830,Consumer,Office Supplies,Art,3,2.205
9117,7.056,CA-2015-141243,2015-01-03,AH-10465,Consumer,Office Supplies,Art,3,0.7938
9118,7.04,CA-2016-107216,2016-06-14,PV-18985,Home Office,Office Supplies,Art,4,2.0416
9119,7.04,CA-2015-100685,2015-12-19,SM-20950,Corporate,Office Supplies,Binders,2,3.3088
9120,7.04,CA-2016-127985,2016-04-01,DB-12910,Home Office,Furniture,Furnishings,4,3.0976
9121,7.04,CA-2017-140536,2017-04-04,TA-21385,Home Office,Office Supplies,Art,4,2.0416
9122,6.992,US-2015-112508,2015-03-24,BP-11185,Corporate,Office Supplies,Appliances,2,0.5244
9123,6.99,CA-2017-103352,2017-11-27,RP-19390,Consumer,Office Supplies,Art,3,2.0271
9124,6.99,CA-2016-144785,2016-04-18,CS-12490,Corporate,Office Supplies,Art,3,2.0271
9125,6.984,CA-2017-105480,2017-12-20,DK-13225,Corporate,Office Supplies,Binders,1,2.3571
9126,6.984,CA-2016-120824,2016-06-12,AW-10930,Home Office,Furniture,Furnishings,2,-4.5396
9127,6.98,CA-2017-166695,2017-05-20,CC-12430,Home Office,Furniture,Furnishings,1,3.3504
9128,6.976,CA-2017-146024,2017-03-02,SC-20770,Corporate,Office Supplies,Supplies,4,-1.3952
9129,6.976,CA-2016-168956,2016-02-16,EA-14035,Corporate,Office Supplies,Fasteners,4,1.8312
9130,6.96,CA-2016-130799,2016-11-11,BK-11260,Consumer,Furniture,Furnishings,4,2.2272
9131,6.936,CA-2014-103744,2014-02-23,MG-17875,Home Office,Office Supplies,Labels,3,2.3409
9132,6.928,CA-2014-105340,2014-11-22,EH-14185,Consumer,Office Supplies,Binders,1,-11.0848
9133,6.924,CA-2016-117226,2016-12-30,KD-16495,Corporate,Office Supplies,Binders,6,-10.386
9134,6.912,CA-2017-140326,2017-09-04,HW-14935,Corporate,Office Supplies,Art,3,0.864
9135,6.912,CA-2014-140228,2014-04-28,GB-14530,Corporate,Office Supplies,Labels,3,2.5056
9136,6.912,US-2014-102715,2014-04-11,JK-15370,Consumer,Office Supplies,Fasteners,3,2.3328
9137,6.912,CA-2015-126557,2015-07-12,RL-19615,Consumer,Office Supplies,Art,3,0.6912
9138,6.912,CA-2015-115399,2015-12-19,AG-10900,Consumer,Office Supplies,Labels,3,2.5056
9139,6.912,CA-2015-123939,2015-08-24,MS-17710,Consumer,Office Supplies,Labels,3,2.5056
9140,6.9,CA-2015-124541,2015-04-06,TT-21220,Consumer,Office Supplies,Binders,3,-12.075
9141,6.9,CA-2016-149965,2016-06-20,BS-11365,Corporate,Technology,Accessories,1,0.552
9142,6.888,CA-2016-127243,2016-11-28,DS-13180,Corporate,Office Supplies,Binders,2,-5.0512
9143,6.888,CA-2017-154011,2017-06-19,DB-13270,Home Office,Office Supplies,Binders,3,-11.0208
9144,6.88,CA-2017-132521,2017-09-23,DW-13540,Consumer,Office Supplies,Binders,1,2.322
9145,6.874,CA-2017-112536,2017-05-18,SG-20890,Corporate,Office Supplies,Binders,7,-10.6547
9146,6.858,US-2015-150630,2015-09-17,TB-21520,Consumer,Office Supplies,Binders,6,-5.715
9147,6.848,US-2015-161466,2015-09-24,ON-18715,Corporate,Office Supplies,Art,2,0.5992
9148,6.848,CA-2017-101077,2017-03-25,DB-13660,Consumer,Office Supplies,Paper,2,2.14
9149,6.848,CA-2015-107468,2015-12-18,MK-17905,Corporate,Office Supplies,Art,2,0.5992
9150,6.848,CA-2017-140298,2017-05-11,JK-16120,Home Office,Office Supplies,Paper,2,2.14
9151,6.848,CA-2017-160962,2017-04-28,MC-17605,Corporate,Office Supplies,Art,2,0.7704
9152,6.848,US-2014-127635,2014-09-14,SC-20260,Corporate,Office Supplies,Paper,2,2.14
9153,6.848,CA-2016-131744,2016-06-18,SC-20770,Corporate,Office Supplies,Paper,2,2.14
9154,6.84,CA-2016-144785,2016-04-18,CS-12490,Corporate,Office Supplies,Supplies,1,1.8468
9155,6.816,CA-2016-132017,2016-09-26,MH-17620,Corporate,Office Supplies,Binders,2,-11.5872
9156,6.8,CA-2014-124737,2014-08-23,AP-10915,Consumer,Office Supplies,Supplies,1,0.51
9157,6.79,CA-2016-129714,2016-09-01,AB-10060,Home Office,Technology,Accessories,1,2.3086
9158,6.783,CA-2017-145233,2017-12-01,DV-13465,Consumer,Office Supplies,Binders,7,-4.7481
9159,6.744,CA-2017-112809,2017-08-18,RA-19915,Consumer,Office Supplies,Binders,4,-11.4648
9160,6.732,CA-2015-113131,2015-09-24,MB-17305,Consumer,Office Supplies,Binders,6,-4.488
9161,6.72,US-2015-153500,2015-07-03,DG-13300,Corporate,Office Supplies,Paper,2,2.436
9162,6.72,CA-2015-153388,2015-08-01,PC-19000,Home Office,Office Supplies,Art,4,3.36
9163,6.72,CA-2016-160500,2016-05-05,DM-13015,Consumer,Office Supplies,Binders,5,2.352
9164,6.72,CA-2014-153619,2014-11-03,TC-21535,Home Office,Office Supplies,Art,4,3.36
9165,6.7,CA-2015-156510,2015-09-25,EH-13990,Consumer,Office Supplies,Art,1,2.211
9166,6.696,CA-2017-144638,2017-03-10,MH-18115,Home Office,Furniture,Furnishings,1,0.5022
9167,6.69,US-2016-118780,2016-09-10,PN-18775,Home Office,Office Supplies,Paper,1,3.0774
9168,6.688,US-2015-105676,2015-12-01,NM-18520,Consumer,Furniture,Furnishings,4,-4.0128
9169,6.688,CA-2015-165050,2015-12-07,AH-10210,Consumer,Office Supplies,Binders,2,2.3408
9170,6.68,CA-2015-152681,2015-01-17,SC-20260,Corporate,Office Supplies,Art,2,2.004
9171,6.68,CA-2017-107552,2017-05-05,AI-10855,Consumer,Office Supplies,Paper,1,3.2064
9172,6.68,CA-2016-169887,2016-10-22,MS-17530,Consumer,Office Supplies,Paper,1,3.2064
9173,6.672,CA-2017-152275,2017-10-01,KH-16630,Corporate,Office Supplies,Art,6,0.5004
9174,6.672,CA-2017-158876,2017-11-19,AB-10150,Consumer,Office Supplies,Supplies,1,0.5004
9175,6.672,US-2016-132857,2016-12-11,CA-12775,Consumer,Office Supplies,Art,3,1.668
9176,6.672,CA-2017-107321,2017-08-31,AW-10930,Home Office,Office Supplies,Binders,3,2.1684
9177,6.672,CA-2017-103065,2017-10-20,PT-19090,Consumer,Office Supplies,Paper,1,2.502
9178,6.672,CA-2017-117646,2017-08-21,SC-20845,Consumer,Office Supplies,Paper,1,2.085
9179,6.642,CA-2014-148425,2014-11-30,RF-19345,Corporate,Office Supplies,Binders,9,-4.428
9180,6.63,CA-2015-118948,2015-05-28,NK-18490,Home Office,Office Supplies,Art,3,1.7901
9181,6.63,CA-2017-163405,2017-12-21,BN-11515,Consumer,Office Supplies,Art,3,1.7901
9182,6.63,US-2014-147627,2014-01-20,HL-15040,Consumer,Office Supplies,Art,3,1.7901
9183,6.63,CA-2017-104801,2017-02-13,FH-14350,Consumer,Office Supplies,Art,3,1.7901
9184,6.63,CA-2017-102099,2017-12-18,EP-13915,Consumer,Office Supplies,Art,3,1.7901
9185,6.63,CA-2017-143035,2017-10-03,CC-12430,Home Office,Office Supplies,Art,3,3.1161
9186,6.608,CA-2015-121041,2015-11-03,CS-12250,Corporate,Office Supplies,Envelopes,2,2.1476
9187,6.608,CA-2015-168564,2015-08-08,TT-21220,Consumer,Office Supplies,Binders,2,2.2302
9188,6.6,US-2014-121566,2014-06-30,CS-11860,Consumer,Office Supplies,Art,3,2.904
9189,6.588,CA-2015-143077,2015-09-17,SF-20965,Corporate,Office Supplies,Binders,3,-10.2114
9190,6.58,CA-2015-111094,2015-07-09,CB-12535,Corporate,Office Supplies,Paper,2,3.0268
9191,6.58,CA-2014-154781,2014-11-21,SC-20680,Home Office,Office Supplies,Paper,2,3.0268
9192,6.576,CA-2017-110310,2017-10-27,NB-18655,Corporate,Office Supplies,Art,3,0.5754
9193,6.57,CA-2017-110380,2017-09-02,PF-19225,Consumer,Office Supplies,Art,3,1.7739
9194,6.57,CA-2014-117478,2014-09-21,LH-16750,Consumer,Office Supplies,Binders,3,-5.037
9195,6.56,CA-2017-150525,2017-02-20,JP-16135,Home Office,Office Supplies,Art,2,1.9024
9196,6.56,CA-2014-166457,2014-05-05,PF-19120,Consumer,Office Supplies,Art,2,1.9024
9197,6.56,CA-2017-164378,2017-07-15,MM-18055,Consumer,Office Supplies,Art,2,1.9024
9198,6.56,CA-2017-137498,2017-09-09,LC-17050,Consumer,Office Supplies,Art,2,1.9024
9199,6.56,CA-2014-128237,2014-03-25,CA-12265,Consumer,Office Supplies,Art,2,1.9024
9200,6.54,CA-2014-115980,2014-07-15,VW-21775,Corporate,Office Supplies,Fasteners,3,2.6814
9201,6.54,CA-2014-167199,2014-01-06,ME-17320,Home Office,Office Supplies,Paper,1,3.0084
9202,6.54,US-2017-125213,2017-12-11,NB-18655,Corporate,Office Supplies,Fasteners,3,2.1582
9203,6.528,CA-2014-107398,2014-08-25,BS-11590,Corporate,Office Supplies,Binders,4,-4.5696
9204,6.48,CA-2016-109806,2016-09-17,JS-15685,Corporate,Office Supplies,Paper,1,3.1104
9205,6.48,US-2017-127719,2017-07-21,TW-21025,Home Office,Office Supplies,Paper,1,3.1752
9206,6.48,CA-2016-167584,2016-08-12,LC-16870,Consumer,Office Supplies,Paper,1,3.1104
9207,6.48,CA-2014-146969,2014-09-29,AP-10915,Consumer,Office Supplies,Paper,1,3.1104
9208,6.48,CA-2016-124485,2016-11-24,NC-18340,Consumer,Office Supplies,Paper,1,3.1104
9209,6.48,CA-2016-148201,2016-08-26,CC-12145,Consumer,Office Supplies,Paper,1,3.1104
9210,6.48,US-2017-101539,2017-03-16,VM-21685,Home Office,Office Supplies,Paper,1,3.1104
9211,6.48,CA-2015-142237,2015-07-11,CK-12595,Consumer,Office Supplies,Binders,4,-4.752
9212,6.48,CA-2017-105480,2017-12-20,DK-13225,Corporate,Office Supplies,Paper,1,3.1104
9213,6.48,US-2015-127040,2015-12-06,SG-20605,Consumer,Office Supplies,Paper,1,3.1104
9214,6.48,CA-2014-125514,2014-09-21,BM-11650,Corporate,Office Supplies,Paper,1,3.1104
9215,6.48,CA-2014-146528,2014-07-25,VF-21715,Home Office,Office Supplies,Paper,1,3.1752
9216,6.48,CA-2015-121965,2015-06-19,LH-17155,Consumer,Office Supplies,Paper,1,3.1104
9217,6.48,US-2015-114741,2015-12-06,IL-15100,Consumer,Office Supplies,Paper,1,3.1104
9218,6.48,CA-2016-141551,2016-09-24,BP-11230,Consumer,Office Supplies,Paper,1,3.1104
9219,6.48,CA-2015-137281,2015-06-13,BF-10975,Corporate,Office Supplies,Paper,1,3.1104
9220,6.48,CA-2017-139080,2017-01-23,CS-12250,Corporate,Office Supplies,Paper,1,3.1104
9221,6.48,CA-2017-118577,2017-10-06,XP-21865,Consumer,Office Supplies,Paper,1,3.1104
9222,6.48,US-2015-115238,2015-04-30,JW-15220,Corporate,Office Supplies,Paper,1,3.1104
9223,6.48,CA-2016-100587,2016-12-10,SL-20155,Home Office,Office Supplies,Paper,1,3.1104
9224,6.48,CA-2015-141593,2015-12-14,DB-12970,Corporate,Office Supplies,Paper,1,3.1104
9225,6.47,CA-2017-151750,2017-01-01,JM-15250,Consumer,Office Supplies,Binders,5,-9.705
9226,6.464,CA-2017-119746,2017-11-23,CM-12385,Consumer,Furniture,Furnishings,1,-4.04
9227,6.46,CA-2016-157161,2016-07-16,JD-15895,Corporate,Office Supplies,Binders,2,3.1654
9228,6.456,CA-2014-129364,2014-12-08,TB-21250,Consumer,Office Supplies,Binders,4,-4.5192
9229,6.408,CA-2017-140242,2017-05-06,ML-17755,Home Office,Office Supplies,Art,3,0.6408
9230,6.408,CA-2015-128083,2015-03-12,EB-13750,Corporate,Furniture,Furnishings,3,1.4418
9231,6.408,CA-2015-153535,2015-05-20,SG-20470,Consumer,Office Supplies,Binders,4,-4.9128
9232,6.384,US-2016-111528,2016-12-30,JP-16135,Home Office,Office Supplies,Binders,1,2.1546
9233,6.38,CA-2016-141551,2016-09-24,BP-11230,Consumer,Office Supplies,Binders,1,2.9348
9234,6.37,CA-2017-158953,2017-06-04,ML-18040,Corporate,Office Supplies,Binders,7,-9.555
9235,6.368,CA-2014-120544,2014-11-23,SS-20140,Corporate,Furniture,Furnishings,2,-2.5472
9236,6.368,CA-2016-119963,2016-11-18,SN-20710,Home Office,Office Supplies,Art,2,1.0348
9237,6.368,US-2015-146745,2015-09-03,AS-10630,Home Office,Office Supplies,Binders,2,2.1492
9238,6.368,CA-2015-147501,2015-08-02,Co-12640,Consumer,Office Supplies,Binders,2,2.1492
9239,6.368,CA-2017-155929,2017-09-09,AI-10855,Consumer,Office Supplies,Paper,2,2.388
9240,6.36,CA-2015-130855,2015-12-29,RF-19840,Consumer,Office Supplies,Supplies,2,0.0636
9241,6.336,CA-2015-120845,2015-09-25,ML-17395,Corporate,Office Supplies,Binders,4,-4.6464
9242,6.33,CA-2017-104927,2017-12-22,AG-10330,Consumer,Office Supplies,Binders,5,-9.8115
9243,6.316,CA-2017-100223,2017-07-05,LS-16945,Corporate,Office Supplies,Binders,1,-10.4214
9244,6.3,US-2016-150861,2016-12-03,EG-13900,Consumer,Office Supplies,Labels,2,3.024
9245,6.3,CA-2016-144855,2016-07-22,DL-13495,Corporate,Office Supplies,Labels,2,3.024
9246,6.294,CA-2016-143714,2016-05-23,CC-12370,Consumer,Office Supplies,Binders,1,-4.196
9247,6.286,CA-2016-154018,2016-10-13,HA-14920,Consumer,Office Supplies,Binders,7,-11.0005
9248,6.28,CA-2014-101931,2014-10-28,TS-21370,Corporate,Office Supplies,Supplies,2,0.0628
9249,6.28,CA-2014-104178,2014-08-25,JM-15265,Corporate,Furniture,Furnishings,1,2.6376
9250,6.27,CA-2016-134348,2016-11-12,MS-17710,Consumer,Office Supplies,Binders,5,-4.598
9251,6.264,CA-2016-142902,2016-09-12,BP-11185,Corporate,Office Supplies,Labels,3,2.0358
9252,6.264,CA-2017-134495,2017-04-01,BF-11020,Corporate,Office Supplies,Labels,3,2.0358
9253,6.264,CA-2016-142895,2016-07-21,BP-11290,Consumer,Office Supplies,Labels,3,2.0358
9254,6.264,CA-2015-121132,2015-07-17,VB-21745,Corporate,Office Supplies,Labels,3,2.0358
9255,6.258,CA-2017-152198,2017-09-09,JD-16015,Consumer,Office Supplies,Binders,2,-5.215
9256,6.24,CA-2015-160059,2015-11-27,TB-21190,Home Office,Office Supplies,Binders,2,3.0576
9257,6.24,US-2014-157406,2014-04-25,DA-13450,Home Office,Office Supplies,Art,3,0.546
9258,6.24,US-2016-114888,2016-09-19,CC-12430,Home Office,Office Supplies,Supplies,3,1.872
9259,6.24,CA-2017-121580,2017-05-29,ML-17410,Consumer,Furniture,Furnishings,3,2.6208
9260,6.24,CA-2014-144414,2014-06-17,GH-14425,Consumer,Furniture,Furnishings,3,2.6208
9261,6.24,CA-2017-124744,2017-06-21,EH-14125,Home Office,Office Supplies,Binders,2,3.0576
9262,6.24,CA-2014-138359,2014-04-01,KH-16330,Corporate,Office Supplies,Binders,2,3.0576
9263,6.23,CA-2015-135251,2015-08-06,RP-19270,Corporate,Office Supplies,Binders,5,-9.6565
9264,6.216,CA-2017-117422,2017-10-21,FC-14245,Home Office,Office Supplies,Binders,4,-4.9728
9265,6.216,US-2016-132577,2016-11-22,JE-15475,Consumer,Office Supplies,Binders,6,-9.6348
9266,6.208,CA-2015-167269,2015-06-16,PB-19150,Consumer,Office Supplies,Envelopes,2,2.1728
9267,6.208,CA-2017-127712,2017-08-31,MG-17890,Home Office,Office Supplies,Supplies,2,0.6984
9268,6.192,US-2014-155817,2014-10-03,SL-20155,Home Office,Office Supplies,Art,3,0.4644
9269,6.16,CA-2015-115742,2015-04-18,DP-13000,Consumer,Furniture,Furnishings,2,2.9568
9270,6.16,CA-2017-155558,2017-10-26,PG-18895,Consumer,Office Supplies,Labels,2,2.9568
9271,6.16,CA-2015-131338,2015-08-09,NP-18325,Consumer,Furniture,Furnishings,2,2.9568
9272,6.16,CA-2015-105158,2015-09-05,SP-20860,Corporate,Furniture,Furnishings,2,2.9568
9273,6.16,CA-2015-125066,2015-12-14,KD-16495,Corporate,Furniture,Furnishings,2,1.9712
9274,6.16,CA-2014-116673,2014-12-15,JO-15280,Consumer,Furniture,Furnishings,2,1.9712
9275,6.16,CA-2014-126683,2014-09-29,PP-18955,Home Office,Furniture,Furnishings,2,2.9568
9276,6.16,CA-2017-122175,2017-05-12,CA-12775,Consumer,Office Supplies,Labels,2,2.9568
9277,6.16,CA-2016-101672,2016-10-03,DB-12910,Home Office,Office Supplies,Labels,2,2.9568
9278,6.129,CA-2015-156734,2015-06-18,BV-11245,Corporate,Office Supplies,Binders,3,-4.4946
9279,6.12,CA-2016-152800,2016-04-13,SP-20920,Consumer,Office Supplies,Envelopes,3,2.8764
9280,6.12,US-2014-137869,2014-03-28,CV-12295,Consumer,Office Supplies,Envelopes,3,2.8764
9281,6.104,CA-2017-156622,2017-11-23,JP-15460,Corporate,Office Supplies,Binders,2,-9.156
9282,6.096,CA-2016-142958,2016-12-13,RW-19630,Corporate,Office Supplies,Binders,2,2.2098
9283,6.096,CA-2015-138002,2015-09-06,BT-11305,Home Office,Office Supplies,Binders,2,2.1336
9284,6.096,CA-2014-127446,2014-11-25,MC-17590,Corporate,Furniture,Furnishings,3,-3.9624
9285,6.096,CA-2015-135020,2015-05-28,MS-17770,Consumer,Office Supplies,Binders,2,2.0574
9286,6.096,CA-2014-168158,2014-07-19,EM-14140,Home Office,Office Supplies,Binders,2,2.2098
9287,6.096,CA-2015-164084,2015-09-07,AG-10525,Corporate,Office Supplies,Binders,2,2.0574
9288,6.08,CA-2014-156993,2014-06-28,RW-19630,Corporate,Office Supplies,Fasteners,1,3.04
9289,6.08,CA-2015-136658,2015-09-10,BO-11425,Consumer,Office Supplies,Art,2,2.0672
9290,6.08,US-2017-120147,2017-03-30,TB-21400,Consumer,Office Supplies,Art,2,2.0672
9291,6.08,CA-2015-109190,2015-10-23,CC-12685,Consumer,Office Supplies,Binders,1,-10.336
9292,6.048,CA-2014-140004,2014-03-21,CB-12025,Consumer,Office Supplies,Art,3,1.5876
9293,6.048,CA-2015-141327,2015-11-30,LR-16915,Consumer,Office Supplies,Binders,7,-4.2336
9294,6.048,US-2014-127635,2014-09-14,SC-20260,Corporate,Office Supplies,Fasteners,4,-1.3608
9295,6.03,US-2017-102638,2017-12-29,MC-17845,Consumer,Office Supplies,Fasteners,3,2.9547
9296,6.0,CA-2017-154718,2017-01-19,DL-12865,Consumer,Office Supplies,Labels,2,2.1
9297,6.0,CA-2016-150007,2016-09-11,AS-10090,Consumer,Office Supplies,Labels,2,2.1
9298,6.0,CA-2016-129280,2016-05-03,SM-20905,Consumer,Office Supplies,Labels,2,2.1
9299,5.984,CA-2016-111976,2016-03-08,BD-11620,Consumer,Office Supplies,Fasteners,2,-1.3464
9300,5.984,CA-2015-145814,2015-11-19,KD-16345,Consumer,Office Supplies,Binders,2,2.244
9301,5.984,CA-2017-137463,2017-12-16,KM-16225,Corporate,Office Supplies,Binders,2,2.244
9302,5.98,CA-2016-162733,2016-05-11,TT-21070,Consumer,Office Supplies,Paper,1,2.691
9303,5.98,CA-2017-118136,2017-09-16,BB-10990,Corporate,Office Supplies,Art,1,1.5548
9304,5.98,CA-2016-137729,2016-05-05,BF-11005,Home Office,Office Supplies,Storage,1,1.0166
9305,5.98,CA-2014-141901,2014-08-09,GM-14500,Consumer,Office Supplies,Paper,1,2.691
9306,5.98,CA-2016-131380,2016-03-28,CC-12220,Consumer,Office Supplies,Paper,1,2.9302
9307,5.97,CA-2017-127306,2017-01-14,BH-11710,Consumer,Office Supplies,Binders,5,-4.577
9308,5.97,CA-2014-144974,2014-09-26,CM-12715,Corporate,Office Supplies,Binders,5,-4.577
9309,5.96,CA-2014-127691,2014-07-22,EM-14065,Consumer,Office Supplies,Art,2,1.6688
9310,5.96,CA-2017-161823,2017-09-03,AG-10300,Corporate,Office Supplies,Art,2,1.6688
9311,5.952,CA-2017-155047,2017-08-27,SE-20110,Consumer,Office Supplies,Art,1,0.372
9312,5.95,CA-2014-103807,2014-12-02,EM-13825,Corporate,Technology,Accessories,1,0.833
9313,5.94,US-2014-143707,2014-03-01,HR-14770,Home Office,Technology,Phones,3,1.6038
9314,5.94,CA-2016-148852,2016-05-26,SV-20785,Consumer,Office Supplies,Fasteners,3,0.0
